id,rate,score,title,neighborhood,price
XsiCbtGKRRJd3wQlwx99vQ,4,91,chinese,West of Twin Peaks,$
ovzxwRIDbVfkhn4bnRhNKA,4.5,96,chinese,Sunset/Parkside,$
pkrvLo1Cx-YDPHBaReHXQA,3.5,92,chinese,Marina,$$
5aJKLiUVcC3FnTYG1Ew9hg,3,94,chinese,Marina,$$
huk7njvrDyP8ZBxW9Kk19A,4,86,chinese,Mission,$
OszsET0UWoIeCQ4YVxhPWg,4.5,92,chinese,Japantown,$
ccdem4K4e8XuBud4nMMvpg,4,94,chinese,Bernal Heights,undefined
kDsLT0xa35As5e3H9KyZ5w,4,82,chinese,Excelsior,$$
FzLd7AAQ0iDmNCdrie3P1Q,5,79,chinese,Bayview Hunters Point,$
7c68uq66UOa-8eisi77k5w,3.5,98,chinese,North Beach,$
pgL2rGQUPbtH2o2hmuAuvA,4.5,90,chinese,Bayview Hunters Point,$$
n5HRy0g5An_k4NIX1t53FQ,3.5,90,chinese,Financial District/South Beach,$$
jRHLPjW8NbaPrAEFwYpw7Q,4,85,chinese,Chinatown,$
XI51XOhOU4fr3vtL6Ok5fw,3.5,94,chinese,Chinatown,$
zHqoPRK7sWS0trwa5emlMw,4,96,chinese,Financial District/South Beach,$
G9D7fzzAvXKjOjZtYXub3w,4,75,chinese,Chinatown,$
mVZtaqqcFWrVV1RBagOKBA,4.5,100,chinese,Nob Hill,$$
3038Vju_fxsw6EGIywFXVw,2,90,chinese,South of Market,$$
BuzfrbiSKrnFa4jeuPTp-w,3.5,72,chinese,Chinatown,$
_ZysfO74zEDOooCktoEBVw,3.5,86,chinese,Chinatown,$
JPL5OqxmoKGWXZxVSlYkag,4,100,japanese,Financial District/South Beach,$
jK1_pM6U50seuco7Tvhing,4.5,90,japanese,West of Twin Peaks,$$
8oT00ympYI-mQ8KEetQ63g,4.5,96,japanese,West of Twin Peaks,$$
R-yutD4tcw9Q7nVF1Ho7mw,3.5,100,japanese,North Beach,$$$$
#NAME?,4.5,100,japanese,Inner Sunset,$
cCMBwxm3mKgELo8LDbdg9A,3.5,84,japanese,Outer Richmond,$$
g00-FKar6K7uHtIlTa7YGw,3.5,80,japanese,Outer Richmond,$
RRAGptENFdEKokXXc4U4lA,3,96,japanese,Sunset/Parkside,$
9-Irfu8q-Mm3aEDXY18GbA,3,81,japanese,Sunset/Parkside,$
RrIduU6-SUNCanTEVF-hIQ,4.5,100,japanese,Sunset/Parkside,$
5xcWY1B1xrhZ1BCxQcACbQ,2.5,84,japanese,Sunset/Parkside,$
QiVKKSaxsYj5-v3FOGtD-g,1.5,96,japanese,Sunset/Parkside,$
8MTMGQc410dLxOMgLINxdw,3.5,88,japanese,West of Twin Peaks,$
TquoVBPFfk2ibYPq7mlUzQ,3,92,chinese,Sunset/Parkside,$
-RC8mOUQzpXG85FK-Nmttw,3,94,chinese,Lakeshore,$
V-5v17F7IlOLxEyDtCSESw,4,96,chinese,Noe Valley,$
k6svZTghwr-S2iq8Wx3okw,4,83,chinese,Pacific Heights,$$
p-YhAX9HsehYM10lmWluiA,4.5,90,chinese,Marina,$
9GuesGscyTXfaAA9O5aGaw,2.5,92,chinese,Marina,$
zFRaJAKrDHiVv4iF5qu4TA,4.5,87,chinese,Marina,$
0bAAwWmfzOlDwrO8835zGA,3.5,89,chinese,Tenderloin,$
1bvordoxuK59aoPrOQpA7g,4,88,chinese,Marina,$
zTS6HZOibNdhtx7Cjh-7MQ,2.5,98,chinese,North Beach,$
_IBsR-AXyM7NSrF-7atkFQ,4,96,chinese,Nob Hill,$$
su_2mZN87Sid-JDAQTN6bg,3,94,chinese,North Beach,$
oH8OAKa-pPVo0qPN248Yxg,3,92,american,North Beach,$$
SiJ3uvVvIMVM_TFQ-O6fGA,3.5,76,american,Financial District/South Beach,$$
Bx43nzquUrP60pl8WXRzBQ,3.5,83,italian,Mission Bay,$
GNjQKG-Satm0HjwpWXWoPQ,3.5,77,chinese,Financial District/South Beach,$$
UfRtNO0ZPscwVFNQl2ZUcw,4,86,chinese,South of Market,$
fmOw4cvUmH3iArZM7f3qsw,4,78,french,Financial District/South Beach,$$
kX8rvvC0RxwW_6-C8wHn-Q,3.5,80,latin,South of Market,$
HUW2WpReOTXIhs9muXjjmg,3,84,latin,Visitacion Valley,$$
0V19DgE75E7T5E1TlXMpdw,4.5,98,latin,Bernal Heights,$
vGIFGgPFCEsfaIDKsiRQOw,4,98,latin,Excelsior,$$
Y5scm_Y8MijSKpp350jKLQ,2,82,latin,Portola,$$
HcVznWy9n9zbRBxyOzkmWA,2,90,latin,Portola,$
hxMNw8bT4sJ6T2Um7aI4NA,4.5,94,latin,Portola,$
7a0UPI4fphao9aKAJXQULQ,5,94,latin,Bayview Hunters Point,$
4r_2IlyjfHnp-We4-ZIAMQ,3,93,latin,Financial District/South Beach,undefined
SdGtfr9n1rgRXxNRMfqxzQ,4.5,96,latin,Haight Ashbury,$$
UxfhIwJWzmUq4j3kD7BXcw,4.5,100,latin,Sunset/Parkside,$
oO6m75gc94HS4B6BhNIa8Q,4,100,latin,Inner Sunset,$$
qRJRNFrR6SJbOlod-yPDIA,3,87,italian,Sunset/Parkside,$
HQt1AGFlgDstlHD9rMTWVw,4.5,88,italian,Oceanview/Merced/Ingleside,$$
XXdhNG45c37nrU7yzxtVYA,4,98,italian,Oceanview/Merced/Ingleside,$
yuLdgF0wGNdPufbIl7MIsw,2.5,88,italian,Lakeshore,$
cceVsCxlAR3VaME_T3x6tQ,3.5,84,italian,Mission,$
YvZqHLRq-B_f0pu0cUIbTw,4,90,italian,Hayes Valley,$$
5oTMdBQj8cVvfr_Z7OkaYw,4.5,86,italian,Mission,$
6KUyzrtW80WFxJnM9vZorQ,4,90,italian,Mission,$
AH2lEHfc0nX42ACnjBm__g,4.5,98,italian,Mission,$$
cwBxgW9BygQa6_k96H_j4g,4,92,italian,Hayes Valley,$
WSyS5OeKN9C8KgFOMlIujQ,3.5,85,italian,Haight Ashbury,$$
VAyb61CscwPslmFYZvR7Sg,3.5,96,italian,Haight Ashbury,$$
BDcJgUPXAdl_OvkYaR6W9A,4.5,94,italian,Lone Mountain/USF,$
S_HWR_cXRoD8nUrhL2c5fw,4,98,italian,Hayes Valley,$$
cahWqf6Zuxi7ItZgYCqv2w,4.5,94,italian,Mission,$
bNvaWa9wSLHjlFlrD7i9Ow,4.5,92,latin,Mission,$
l8xhu3SINVLeb3Mo2hvuog,3.5,78,latin,Mission,$
cZsRZEgDdDILttpwnVabAw,3,87,latin,Mission,$
2b4YW6ZKXq45TfZA53_zXg,4.5,85,latin,Mission,$
kK0s7FAovaLmVDM4D_NdSQ,4.5,85,latin,Chinatown,$
UusODx67j3KEZBTMqRTC4A,4.5,94,latin,Nob Hill,$$
9Ra5jMzYIctpddzWMQ0TAg,3.5,92,latin,Sunset/Parkside,$
S1QNRs0BoCyKmUXPMjoUrw,4,100,latin,Pacific Heights,$$$
OVx1jiJRVoZg3jDkPvehQg,4,85,latin,Mission,$
eQTAY6EI1QzJOTz9TlJn4Q,3,88,chinese,Sunset/Parkside,$
Gs1nRvjI1BBCEDIwTzEJpw,3,83,chinese,Presidio Heights,$$$
a_x6JCmp1cmH_YMELwrQzQ,4.5,70,chinese,Noe Valley,$$
aRPnlJsvyzrrriXH8HJ9bg,3,89,chinese,Chinatown,$
loZXJPwZujUlDE6_wVY7dQ,3.5,88,chinese,Sunset/Parkside,$
luREw4YhfFuYiUdA0SECaw,4.5,86,chinese,Castro/Upper Market,$
fAu-D9w9sSzv-L819EbObw,5,100,chinese,Castro/Upper Market,$$
t4WcuNvabx5OoWYv5YOZkw,4,92,chinese,Mission,$
KjyMNpNb7wBeszJLQF5-RA,4,75,chinese,Western Addition,$$
Gs5_sfZWnl154OafOL6eJQ,2,92,italian,Bernal Heights,$
76smcUUGRvq3k1MVPUXbnA,4.5,94,italian,Noe Valley,$
c2s4NY6M7NuD6FOWDa7YCw,4,90,italian,Glen Park,$$
imuT3pLHVFscv_z74lGYDQ,4.5,89,italian,Marina,$
E6UOsIzFkwP1zhJjv47Iaw,3,86,italian,Marina,undefined
xLHUD4TbKRzhjBAcAtLVIg,4.5,96,italian,South of Market,$
R7SY08-_gSprgK1jeXfh0A,4.5,96,italian,Outer Richmond,$
gQmr23ZMXW53TeFw7sCpaw,3.5,73,italian,Sunset/Parkside,$
E9VtB9SlGOq_UERiQc1t8A,3.5,90,italian,Outer Mission,$
_RysiB_bqTgCBmG8W96H4A,4,98,italian,North Beach,$
yD0beyvbD-GMp7hfUAqUvw,2.5,98,italian,Sunset/Parkside,$
IeW4KfvSr8HVPyskHtgDhA,2,94,latin,Financial District/South Beach,$
o5PA5ExKjR1jDZ6SWhb8gQ,3.5,90,latin,Hayes Valley,$
df4LSUNnGaiTjmfGoFh31A,2,92,latin,Mission,$
hZcZAUOb-sZpVM8A6mm4VQ,4.5,98,latin,Pacific Heights,undefined
X6LlsGiiNXcNiE6_QkX-LQ,5,94,latin,Noe Valley,undefined
DQEIBlDKA9cvU10i8dwdZw,4.5,91,latin,Castro/Upper Market,undefined
_Mhu9KdI6ntRYKHGuv5gzQ,3.5,89,latin,Excelsior,undefined
eHpo0tbcIZPz-IEPshBigg,4.5,86,latin,null,undefined
74NAl710Ake_3inFqiwaDQ,4.5,94,latin,Hayes Valley,undefined
BzE7e-X1l1e5JGq48wBs8A,4.5,100,latin,Tenderloin,undefined
HhCs51eWedmB4kzSa18UBg,5,100,latin,Potrero Hill,undefined
0_9ZFmgW--KUTWGSP6Ssvw,5,92,latin,Bayview Hunters Point,undefined
a215yTGhEJdoOgkMWNVhWg,4.5,84,latin,Bayview Hunters Point,undefined
7LsFyZ2PQEvkOw0pRCPnkw,5,92,latin,Potrero Hill,undefined
rHhuvw1szUJlz6VoeRhASQ,4,91,latin,Mission,$$
yMHYYQqKWb33qLqCfiaBZg,5,98,latin,Bayview Hunters Point,undefined
pmqPAQMyYRckZtSwmB5PUA,4,100,latin,Mission,$
2ZgnUtbF_qqbyfKZ9Tvhcg,4,94,latin,South of Market,$
kPqQUMj8Hkws0yKoxUgKFA,3.5,90,latin,Mission,$
#NAME?,3,88,latin,North Beach,$$
_qfSuTHc4ZwjMnTJdk0tDg,4,100,latin,Financial District/South Beach,$
_Xn0TVa1lSQSa-h32SptRg,3,92,italian,Lakeshore,$$
2ZhHWayyECTcnytXAjOrng,2,87,italian,Lakeshore,$
QtSSE72vZ5124hFZXaZ0Rw,3.5,96,italian,North Beach,$$
Y4-nrUHauQcrH74z430v0g,4.5,94,italian,Tenderloin,undefined
vyYptRluNA56niTIrjM_pA,4.5,94,italian,Marina,undefined
Yo6zMyD2A7fnthp7_UZuDg,4,100,italian,Sunset/Parkside,undefined
CC7z7vIUSHK_72ngTxaL-g,4.5,100,italian,Sunset/Parkside,undefined
CjT_aoVFdJiB2fDGKDZ8MA,3.5,100,italian,Sunset/Parkside,undefined
4dJqJ-RRoqyeUlL-ovR1VQ,4,100,italian,Sunset/Parkside,undefined
iBTQrDjEg8oOwr_MVy9jTw,4.5,100,italian,Sunset/Parkside,undefined
xY0nZ1E5kQg5nDXQd1U9jQ,4,100,italian,Sunset/Parkside,undefined
P4YBjAo7tbkdx1mBdbP_yA,3.5,94,italian,West of Twin Peaks,undefined
OF4u17la_rqaT952EmdLjg,4.5,98,italian,West of Twin Peaks,undefined
h9eyoUloo3IcXoKauV8PLQ,5,100,italian,North Beach,undefined
_cvRHKYUT9lSTEoKhPCUuQ,4.5,100,italian,Bernal Heights,undefined
1ZThCX_TlIE712cHWAiSkQ,4,100,italian,Lakeshore,undefined
ty_JshE9J4M4YGVWxz41sA,4,98,italian,West of Twin Peaks,undefined
vRvPE-TYsH95GPVMfv7_1A,5,100,italian,Oceanview/Merced/Ingleside,undefined
wxbBjUuIdlo8W9pIVuzWuw,4.5,100,italian,Outer Mission,undefined
zY-JYud8l1pysOTN8YdbpQ,4.5,94,italian,Outer Mission,undefined
ldJGqcB9kmRX7i0VFFmq5A,5,96,italian,Mission,undefined
erpfYfUwWfAzK21slW9lHg,5,98,italian,Glen Park,undefined
rU5z9bN4DDQyDRt6V4wsBA,3,100,italian,Noe Valley,undefined
lC4OlnzMiNZwxVguD-DcEg,4,100,italian,West of Twin Peaks,undefined
vTqX-JG6mAQJfghyhRu-yQ,5,94,italian,Lakeshore,undefined
94sAjDIl_rgw07hdELxW6w,4,100,italian,West of Twin Peaks,undefined
YwqIQOB0h7VRcDQvT6ST2w,3.5,96,italian,West of Twin Peaks,undefined
#NAME?,3,100,italian,Mission,undefined
5mmoOrJ1AAWdiYhZBsw5UA,5,93,italian,Potrero Hill,undefined
RinuHPDSIPUNqvO7VuqlkA,1,98,italian,Excelsior,undefined
vUv7dr4VE1zhiBgjoDeHIQ,4,98,italian,Excelsior,undefined
W4oa6KU9zXzciH8uSVo7vA,3.5,96,italian,Outer Richmond,undefined
Fz3YqjANm5FcisFxtfUxfQ,4.5,100,italian,Outer Richmond,undefined
lLwTC6eOWJGhEsUI2KnN_w,4.5,98,italian,Outer Richmond,undefined
hR5UIYYrYEdiQqxE1h6Log,5,100,italian,Castro/Upper Market,undefined
QwGFxvCi0MEhGCEY1jyjpg,5,100,italian,Castro/Upper Market,undefined
y7GmdaN4t44cmEyHYPTFDQ,4,100,italian,Inner Sunset,undefined
sgDUFcvlEtoUCSYKn_1vvg,4,100,italian,Inner Sunset,undefined
SaUt23Mm2L-AKUmchVd2jA,4,98,italian,Haight Ashbury,undefined
TRFftDlWHbKBIfFUpZWAoA,3.5,100,italian,West of Twin Peaks,undefined
NxQneOUmpi-g0KS6vy8g5g,4,96,italian,Twin Peaks,undefined
AS4g97LmcyRXYvuqsJvIrA,4,96,italian,Hayes Valley,undefined
5iZFcVwgwALHpK6FjhDupg,3.5,96,italian,Twin Peaks,undefined
_Mhg3jNVp98imPuKiqIvow,3,94,italian,Lone Mountain/USF,undefined
xmsa2YrgM7VEpW8KjUyx1w,3.5,98,italian,Castro/Upper Market,undefined
e-DfFG64DY0-Oock3KLMCw,2.5,100,italian,Portola,undefined
r10GFaIiVG9s_W27nRX8YA,4.5,100,italian,McLaren Park,undefined
7I6Zx9I6Y2pSFty5cTtmNg,4.5,96,italian,Portola,undefined
TJVzQELy4JUrXwZYfuqHyQ,3.5,96,italian,Potrero Hill,undefined
L7qo7Kg_j6IRu4zeCk_qXg,5,100,italian,Bayview Hunters Point,undefined
0S697HlhUa1gkwzzLUHPWw,2,100,italian,Excelsior,undefined
kMri661Zt2T3A1X99OjjHg,4.5,100,italian,Visitacion Valley,undefined
HNB69nsUkD7Zy0Si-7Sxvw,4.5,100,italian,Bernal Heights,undefined
Nsn1lCdRQzgUFDN8u8IVbQ,5,96,italian,Bayview Hunters Point,undefined
xOF2dGQ26Svh5S9uWKJuvw,3,94,italian,Bayview Hunters Point,undefined
MSIwdi03UUd3-tdf5xZDDA,3,94,italian,North Beach,undefined
815qChe2-zZxDPqC0Ojvhg,4,100,italian,Chinatown,undefined
4oWUPawTmIiRRPAV2qypYw,4.5,98,italian,Chinatown,undefined
QGhkvHnoJJ3SYqivDd8tag,5,100,italian,Chinatown,undefined
jiFotKJwvhurSSyH_1Bz9Q,3.5,100,italian,Russian Hill,undefined
UQAMpqb263NQLNeghvx2Xg,5,100,italian,Mission,undefined
PNR6-MwjgdKpKXWkYpm3BA,3.5,96,italian,Mission,undefined
gj7yt4D3-lYWsjWhxwtLBA,4,100,italian,Castro/Upper Market,undefined
jtpN4Czhv073rhOgq0iR_w,5,100,italian,Excelsior,undefined
ejECoLnbcvSNnQz0fZorPg,5,100,italian,North Beach,undefined
HhUxd30KD-YMvzhFCfmONw,3,93,italian,Russian Hill,undefined
rI-tXfjKccjXzknftIWYww,5,96,italian,Russian Hill,undefined
4CrmoxuplMjVr3djXnsYjw,2.5,96,italian,Marina,undefined
6Ny2qkA1IsZp9LiN0lWPtQ,5,88,italian,Mission,undefined
rQRFSFBDatSo0h1Jo5Xm_w,4,100,italian,Lone Mountain/USF,undefined
9q77IEGYaZm8gNmRhnCZ8Q,5,96,italian,Portola,undefined
a_7hfqM-cRz3DCbc30ziCA,3.5,100,italian,Portola,undefined
wYcJ9jmShP1bGUFGSepNuA,4.5,100,italian,Sunset/Parkside,undefined
MWdmhRpEuV05tvvGzizsAQ,4,87,italian,North Beach,undefined
7bdsOocSnIhS_k8aYHCa6Q,5,93,italian,Oceanview/Merced/Ingleside,undefined
eCoL9vIsN8IYnk352yUzjw,3.5,98,italian,Lakeshore,undefined
4g1hGMpZ6EhxTqWR3w0-tQ,4.5,100,italian,Excelsior,undefined
oKPcWAQMa-l1PSARYMcQXA,4.5,98,italian,Outer Richmond,undefined
wQeKU_F1s-hIp97oI-ROog,1,98,italian,Glen Park,undefined
21GGn_Sydfj0oPzJB0Onhg,4,100,italian,Inner Sunset,undefined
gxWwsVwztHwGWuRJE7OLww,4.5,94,italian,Pacific Heights,undefined
BeA-p_QtKpV99LBc1A78uw,4,100,italian,Outer Richmond,undefined
TZSyESzI1SuYe2yJJ7htng,4,98,italian,Sunset/Parkside,undefined
MYmtzq5G4MIaeeZXUSPsGw,3,100,italian,Chinatown,undefined
xqVNnVHXpWRgWXV3vwb4Gw,3.5,96,italian,Outer Richmond,undefined
YfEbpD1e2UdjAqIy5Yn2Xw,5,94,italian,Tenderloin,undefined
XurlAwGTVydDi_mg0o7PmA,2.5,90,italian,Mission,$
SujWrdUowc_kR0xW9EGBTg,2.5,96,italian,Bayview Hunters Point,undefined
3SicLpRs2O4HJOSnBvHT2A,3.5,98,italian,Japantown,undefined
KT1bpYvTnKY7wa3OlJbFBw,4.5,100,italian,Potrero Hill,undefined
0j-VpLf5n5M9UuVMHqJFSQ,5,90,italian,Japantown,undefined
GAKy2Zp0xykUmH1zPWxJWQ,3.5,100,italian,Castro/Upper Market,undefined
ydH5cyFil-45m3-Zgg_klA,4.5,100,italian,Castro/Upper Market,undefined
7-l8PP5v8uDM9gUxrReuEg,3.5,100,italian,Lone Mountain/USF,undefined
gykd793r5uwi6p2zVxu8Nw,4,91,italian,Pacific Heights,undefined
Hffp3fzgzY_TP0LB5xaX9A,4.5,90,italian,Pacific Heights,$$
CAaCt-zyjxenxdWL2TnQRg,4,96,italian,Sunset/Parkside,$
IU26nUYu6-BS6z5LXpNAxQ,3,92,italian,Tenderloin,$
n7CkfrwUe9AAoVUrOgbp_w,3,92,italian,Tenderloin,$$$
K5rmqKGBQZKu9KRY7kRwmA,3,70,italian,Tenderloin,$
bfYjUpsHSxGUl6FVGx4n1Q,4,84,italian,Tenderloin,$
x6fxTFMVzzxtPaDOpMlMuw,4,86,italian,Tenderloin,$
THL1Np6xuxXQZrSdGA1aFg,4,94,italian,Excelsior,$$$
TJQP442ImloqzGQECLjAlA,3.5,100,italian,Inner Sunset,undefined
G-NgB1MxeFQOeo9oAmFzLA,4.5,82,italian,Chinatown,$$
g_5j77ImBRZIoz_NSeOBmQ,5,100,italian,West of Twin Peaks,$$
w4C21_0f0ZFJFHjbWe9Scg,5,87,italian,Inner Richmond,$
2O7i4v_lsXggCzlAHNpA1w,5,100,italian,Sunset/Parkside,$
yS45pX8JMI9ou9ElLdznfw,3,92,italian,Russian Hill,$$$
JBXxB40odR2Bvwk9yTXnJA,4.5,90,italian,Russian Hill,$$
U7lsqRAaPcZ-6vhrmRNCEA,4,96,italian,Russian Hill,$$
forDwo-xvl7SlYzu9kL9CQ,4,100,italian,Pacific Heights,$
D-RmoSAWNR_qh9A013AP-A,3.5,86,korean,Financial District/South Beach,$
zRBzztJKEJ8JmvRa66GlpA,2,90,korean,Chinatown,$
gIFBczaUGeF_he_vbhwy2g,3.5,94,korean,Sunset/Parkside,$
#NAME?,4.5,87,korean,Mission,$$
k6kJC3WH9fxGxCy8T1KRqQ,3.5,92,korean,Hayes Valley,$
f6tOZi2TH59XrdKyJVfvdg,4.5,94,korean,Haight Ashbury,$$
Zx0vVLspFEujyLyz7TSrMA,4.5,100,korean,Haight Ashbury,$
jQaTBNU2KZadV5D7wdnD2A,5,100,korean,Hayes Valley,$$
YwOIqr_zawRhyIJlgKsnKg,4,77,korean,Mission,$
o-jrxsO_Btbq5T1wxcxNMg,4,96,korean,Castro/Upper Market,$$
BTPsv5-vBA_HU3mQ2KSnrA,4.5,92,korean,Castro/Upper Market,$$
eDN8ERIlNUKJEznK8up1gQ,3,88,korean,Castro/Upper Market,$$$
epqdmrImnRyY85qLYrgA9A,4.5,87,korean,Mission,$
I002H5kRDi71SjvahjbZ5w,4.5,76,korean,Outer Mission,$
RW4SO0bhKXQIjtjWED3EEg,2,96,korean,Marina,$$
uuDCkNSudZ8QQGnrxK3jCA,4.5,82,korean,Excelsior,$
pgy1BYdzUgXTFDvzv8xk2Q,4,91,korean,Tenderloin,$
EYt9l0w1t5uFqJlCx758AA,4.5,86,korean,Noe Valley,$$
ukxc1GmEMLVb4KsLY28FJg,4.5,98,korean,Potrero Hill,$
Hk3H7UIytXHGOSPLgTosJw,3,100,korean,Bayview Hunters Point,$$
YfCDZdvVnqw1n_qP6U9BOQ,4,89,korean,Presidio Heights,$$
qxM1QRcWUgOZ0DFT7TSZ5w,2,98,korean,South of Market,$
83dXgt2nG98JJG2F7ai8AQ,4,88,korean,Inner Richmond,$
S9tQuE6NntybvNo3vEgL9Q,3.5,96,korean,Noe Valley,$$
9105_80WzqfRtss5uGNtaQ,3.5,98,korean,Pacific Heights,undefined
UmTMCfPlhA6kJLAsLycSfg,2.5,96,korean,North Beach,$$$
pRc0w1ytf7ltOEw40CsK4g,3,88,korean,Financial District/South Beach,$$$
d6OZjDtNICvApn-uCULDaA,4.5,90,korean,Russian Hill,$
LzKvTAbofjvN2LAp2OzHZQ,3,94,korean,Outer Richmond,$$
sNPpsIYRZcQeiLYoBbO2xQ,2,86,korean,Mission,undefined
q_B_KaMQBFcN0DGW8bKdEw,2,89,korean,Mission,undefined
4a9TpuIMCK940OYHFx6osw,4,90,korean,Mission,$
-R1A3E_RnFP9Ub46Jm1kVw,4.5,92,korean,Financial District/South Beach,$
br9coJ62n0l_vhVhrNovVw,4,100,korean,Nob Hill,$
DYmYpqJoExR7XavMTK4nfQ,4,100,korean,Tenderloin,$
BAHj-GU6zIpwJJJErUBheQ,4.5,94,latin,Excelsior,$
eGkO001mzh7i5dNsRywpgA,4,98,latin,Excelsior,$
sNqNJId-hIF9PrDz6XnP_Q,3,83,latin,Outer Richmond,undefined
pgL7vaBtYFjCFTMT4x-mOg,4,96,latin,South of Market,$
I19ntZQrZxMn9gYOOK1rhg,4.5,100,latin,Financial District/South Beach,$
ngUkiXMFfat02KBDsxE-Qg,4,100,latin,Financial District/South Beach,$$$
XfixrF0It2iSvYuAnZ1GoQ,4.5,96,latin,Inner Richmond,undefined
WZxmvQEo8LL-AUChoj8XNg,4.5,92,latin,Inner Richmond,$$
jnyoYZe9mHX_KMsfSyx4eQ,4,90,latin,Western Addition,$$
9PhrFgMv94H6iWHjpL8SZA,4,85,latin,Pacific Heights,$$
RuLKwhMy0NHg8QAkTMGERA,1.5,92,latin,South of Market,$
aXQoU9nzfQtrboaVz-ItUg,4,98,latin,South of Market,$
XQ1qjpWP4zLeG-HYG544Gw,3,92,latin,Visitacion Valley,$$
1BLIlkAt12C9wJaORMJQtA,5,92,latin,Bayview Hunters Point,$$
12PrVsk92I2ZRQ24gXUunA,4,81,latin,Bayview Hunters Point,$$
2k5WL7HoRlFKt0zJSPNGDA,3,100,latin,Sunset/Parkside,$$
KfLlygYtiiJ8IINsF9O6Cw,4,87,latin,Sunset/Parkside,$$
ljkEyd45R-hQ0dOtcn_6jg,2.5,67,latin,Outer Mission,$
owPjvZTtjBaiwyiaCuRHgw,4,86,latin,Mission,$
NIOvMXknM97yfJuTEejt6Q,4,98,latin,Mission,$$$
KMORkOEcjkAychXg_rfwnA,5,98,latin,Mission,$
aLjKukAMITUA6mNTq0AbNg,3.5,94,latin,Hayes Valley,$
oRoyDx2uTx9wITan6IAoRA,4.5,94,latin,Hayes Valley,$
TOaVNHNg5-tkzsQrqIGQOw,4.5,83,latin,Mission,$
-MIEGzSOab-0c1MsvZ-8Jg,4,94,latin,Mission,$
Aw_dPXK4bOIB0GxEio4Msw,4.5,96,latin,Mission,$$
0orfk_1lbX5AMF_kaRc5Mg,3.5,83,latin,Mission,$
GOBChLG2VZDk2nK-RftPIA,4,82,latin,Inner Richmond,$
wmOtvQvJALyGpKjINALecg,4,80,latin,Mission,$
xDwEMq8kgT0eQepn90Jkvg,4.5,92,latin,Inner Sunset,$
eXsgothKW0_Yxy-U6tSfEg,4.5,93,latin,South of Market,$$
0dG1dsLyawvLUSc58goJcw,4,90,latin,Bernal Heights,$$
CfU_8BIc6SX7lhDYAB9Xkw,4.5,83,latin,North Beach,$
9PhrFgMv94H6iWHjpL8SZA,4,93,latin,Pacific Heights,$$
Kh18RDap2IivJ1-B5v_opQ,4,94,latin,Excelsior,$
kZwyT6MDTXE1N3qAy4mAjQ,5,100,latin,Hayes Valley,$$
N1hqh6abqCF2YJ81I4J3Xw,4.5,90,latin,Mission,$
2thSrTzEiazW3R1ndqvErw,3.5,92,latin,Mission,$
o_687zG5kw-GdtVCMN7Z7g,4.5,96,latin,Mission,$
zgBfOxGRJ4ICSUTrb_qUfg,3.5,92,latin,Chinatown,$
WZED7bVvzaJ7BmcPAb_gWw,4,100,latin,Potrero Hill,$
sn2c7alrdos9KJUlxg6KWg,3.5,94,latin,South of Market,$$
Xg-FyjVKAN70LO4u4Z1ozg,4.5,100,latin,Financial District/South Beach,$$
iqyQFrKE1v1UN78CnPbn8A,4.5,91,latin,Pacific Heights,undefined
Zv-JJeYhThTMkMAWhxXJHg,3.5,94,latin,Financial District/South Beach,$$$
tYKNpQ5pjYHW7DARwPr9bA,4,83,latin,Financial District/South Beach,$$$
bI0djBt4exAWQQOxaVexDA,3,100,chinese,Financial District/South Beach,$$
47kmqCs7XGQHGxwexnbbbQ,3,89,american,Financial District/South Beach,$$
2Fkv4DJLsjaaRUuaqcsigw,3,98,american,Mission Bay,$
wSMxakceGgjxKr63XfMACA,3.5,88,latin,Financial District/South Beach,$
QOtQMWtBoeoAGWnxxer4Sw,4,90,latin,Financial District/South Beach,$
#NAME?,2.5,83,chinese,Bayview Hunters Point,$
44l66TSvDoJ9q_ILAQSACQ,4,94,american,Lakeshore,$$
LP-1AKyY6tFkUvmd1p11-Q,4,90,american,Western Addition,$
R2vcS8bnlC8spixK0c1fVw,3.5,85,latin,Financial District/South Beach,$
GPK6hwD_EGKCRVD1cWESig,3,83,latin,Inner Sunset,$
F1CEv7ZoUTbq_bpbCIZ80g,3,94,latin,Chinatown,$
v3my2CwwOPb96S2AyMwE_A,4,86,latin,Outer Richmond,$$$
VhvVzBxyTkDKV1pFT1YwfA,3,94,latin,Sunset/Parkside,$
YfEbpD1e2UdjAqIy5Yn2Xw,5,96,latin,Tenderloin,undefined
s4AmL4XID5jKEbxGUVNPMQ,4,100,latin,Lone Mountain/USF,$$
x8KjU6JY64bXo60Tktu4PQ,3.5,92,japanese,Inner Sunset,$
Tyn-UqOTpVHtZAgrB0lWyQ,3.5,89,american,Financial District/South Beach,$$$
9kdKmkl5kejjMnzCfnkUAA,3.5,94,american,Hayes Valley,$$
saMhj8Co8zxIVGHHmKftqg,3,98,chinese,Western Addition,$
d9wPElAQxkl3kr020ttwGw,2.5,100,chinese,Tenderloin,undefined
4nKCA1XhcT7E_jqlOKxm-g,4,96,chinese,Inner Sunset,$
OT8o_T_09_dtwFdJf8Gj0A,3.5,96,chinese,South of Market,$$$
QIJ220ImsRmRY7tEE3Bq1g,5,100,chinese,Mission,undefined
eKTVnt8QVzVQx05TiUawGQ,3,81,viet,Chinatown,$
