id,rate,score,title,neighborhood,price,zip
r7hzfE40LUC5xRVpzcLjmA,3.5,81,chinese,Outer Richmond,$,94121
ujcjhdqASXV5G1S4Gemq3A,3.5,96,chinese,Outer Richmond,undefined,94118
lOSf40Yd3s29fY5bj72IOw,4,86,thai,Sunset/Parkside,$$,94122
F4YXeDcxJbXNnGTWcAv4_g,3.5,69,thai,Outer Mission,$$,94112
cxsx1IG_FKKqORs1f9tfFQ,4,92,latin,Outer Mission,$,94112
rBwaN3XeaCQGUH1RLgo0tQ,2.5,89,chinese,Lakeshore,$,94132
bf72ckc4mWwcpqoZiFfVHA,4,86,chinese,North Beach,$,94133
RJjuozKTsgwPNa429tnxbg,4,84,chinese,Pacific Heights,$,94115
ugXtAA14p4EoD42zMaF1Xw,3.5,89,american,Pacific Heights,$$,94115
tjDBlIQmwLy_JqMj7bT_3w,3,100,american,Pacific Heights,$$,94109
wAPk6QJV6NtXxNQgSd1dkA,3,81,japanese,Japantown,$$,94115
6-M8QJXhNJAK92uJcWHfmg,2.5,90,japanese,Pacific Heights,$,94109
AHIG8JTWYfSP_acvUUKL-Q,4,85,japanese,Pacific Heights,$$,94109
f_uf8paCL1pJ29ZI4AyiEg,4,91,italian,Pacific Heights,$$,94115
6hi9S4nLmAmk0KYr_EFNCQ,3.5,92,american,Marina,$,94123
xO2V0wkXP3Na-mWhLo1ZxQ,4,83,french,Russian Hill,$$$,94109
WKJzi4g1OGp1nW_6ZJD_rQ,4,96,french,Russian Hill,$,94109
MaQ2_SBnZN7DjiqtMOUUsg,4,90,french,Russian Hill,$$,94109
SIlvau33Tsp5IuEEmGf46A,4,85,italian,Russian Hill,$$,94109
Wo-ruLEoNLGNGG7gTv7LoA,4,94,japanese,Marina,$$,94123
u2qFhVAiH3kQIGhEW6PmMA,4,74,japanese,Marina,$$$,94123
gPMeR13r24uBVvWtp5MOWg,3.5,88,thai,Russian Hill,$$,94109
hnoOXDcgN4xqLOU6lplGXg,4,86,american,Russian Hill,$$,94109
COXn4BULAsOTirWRyyvrsA,3,100,american,Tenderloin,$,94102
Wi2c4gGu2W-QFBSumihRfg,4,96,viet,Tenderloin,$$,94102
2PRgMkqX2dRrcuaJEi_1Rg,4,81,viet,Tenderloin,$$,94109
Q4TlU84kFaPycqsFmQaLkw,3.5,92,italian,Tenderloin,$,94109
shGrK3zfITUUY4SsqKk_Bg,4,96,japanese,Tenderloin,$$,94109
Kxwc8PIKy2JsegNwgBjAtA,4,94,japanese,Pacific Heights,$$$,94109
jDudECH_txVOMojPkGK9vA,2.5,73,japanese,Marina,$,94133
Y7pNK-ucWKJjfG1TzQjbAA,3.5,92,chinese,Marina,$$,94123
TykrtPTAlPO5k9qaaCBj4A,4,90,chinese,Financial District/South Beach,$,94105
H1n4hE8uLFs_W1w-j7M2ow,4,92,chinese,Inner Richmond,$,94118
Ug9a63OBRBje0796bFFPgA,4,84,french,South of Market,$$$,94107
8pZevgVXucZStPwUYPfAkQ,4,89,french,Potrero Hill,$$,94107
gVikx9Ad2aAVv0BXnJJPKw,3.5,90,french,Potrero Hill,$$,94107
I1MLJDLj7aXZI5Q1xJBSbw,3.5,94,american,North Beach,$,94133
MvAo0hj9FXOeNL5PwBZ0fQ,4,83,american,North Beach,$$,94133
mDM7-ho67ePJXd5TodtCOg,4.5,100,italian,Nob Hill,$$$$,94109
pG1pVDg_Krjx2-4OBb8m1Q,4,77,italian,Excelsior,$,94112
vuYas7gLlshLOWw6GCnKFA,4,83,italian,Chinatown,$,94133
X0tF-V3xRMux06pzayd_Uw,2.5,84,italian,Chinatown,$,94111
SeXRih1jqC_GV1suD1bf-w,4,87,chinese,Chinatown,$,94108
x2FfPtrPEYYFIK3RL1cf-g,3.5,83,chinese,Chinatown,$,94108
wVswHX9M3IP0zWXIgLF-6w,4,79,chinese,Financial District/South Beach,$,94108
gsf5yf5HS3h8Z8MHpJ4t3w,4,90,french,Financial District/South Beach,$$$,94108
ZsQhaeLD3x-cP6AkGKs3PQ,3.5,98,french,Financial District/South Beach,$,94111
dcnNyiZEsTgD1HWwNe749g,3,84,japanese,Financial District/South Beach,$,94104
7zdRSvbg9zbp5tV9Y_-glQ,4,89,japanese,Inner Richmond,$,94118
eu3UCrfFkTF73F0idXeJ5Q,3.5,68,chinese,Inner Richmond,$,94118
LhK62UzwSDAr0eO--ikToA,3.5,88,medi,Mission,$,94110
SyJBeBSQOfhTElMQLAO_SQ,4,96,medi,Outer Richmond,$,94121
JdHEVcbbZjr4GR2m-69-yA,3.5,83,medi,Outer Richmond,$$,94121
ZiTRspDPY9T_kh4tQDwDMQ,4,90,medi,Outer Richmond,$$,94121
kTLg9WzrJIujIYWKcYBGSw,3,76,chinese,Sunset/Parkside,$,94122
m6abLI3UD-As-Z5-J-HiyA,3.5,94,italian,West of Twin Peaks,$$,94116
TNygOlfp5YPvuDPobtTUMQ,3.5,92,italian,Mission,$$,94110
f7GbmIcePXbV7ZtQv4_JNg,3.5,92,french,Mission,$$$,94110
eRft7qf6rgxuSptQnKEWzg,4,90,french,Haight Ashbury,$$,94117
b1aZxd5Auo1f5rG9zgr0Ig,3.5,70,french,Haight Ashbury,$$,94117
TkG9X1noKvdPMHd7sjkVig,3.5,86,french,Mission,$,94103
#NAME?,3,76,chinese,Mission,$,94103
U3s-sJmrxCWLvqvS3sHpEQ,4,88,latin,Mission,$,94110
jHCtJJycHt5DLAlPjQ0PoA,4,96,latin,Mission,$$,94110
NcXfS-AbgTM9Hjfz2bmMRQ,3.5,86,medi,Nob Hill,$$,94109
y1_s1xAC7eRK1ws3L92i-Q,4,91,medi,Mission,$,94110
PmmrgKphGJfpeTqt-65AAg,4,86,latin,Mission,$$,94110
frKZTOHKDKDkrK5pePByPw,3.5,90,latin,Mission,$,94110
RtXDJgw6ts1TAv9mwFNZGg,3.5,70,chinese,Mission,$,94110
r0N9vb7G4Us8HEG20v4NkA,3.5,87,latin,Mission,$,94110
eQHepA7u_mb-0TIb8t8EXQ,4,87,italian,Mission,$$,94110
JARsJVKLPgs_yC3cwDnp7g,4,87,latin,Mission,$,94110
L-PBJJvUi_WfrD0uSpR5Jg,3.5,83,latin,Mission,$,94110
EbBEbroBw1k_g5Aqokk0rA,4,83,latin,Hayes Valley,$,94117
jnwvfL75CfMAENBAOlXUJQ,3.5,87,latin,Hayes Valley,$,94117
6iR0zBfiup79DErYKAXY0Q,4,91,latin,Hayes Valley,$,94117
VlNE3m59v836-t3V4ZaOWQ,3.5,92,latin,Hayes Valley,$$,94117
#NAME?,3.5,74,thai,Haight Ashbury,$$,94117
SEZpdigGSqVNWnyANNIMeA,4,82,thai,Mission,$,94103
NmyTdXzHTSMXX3VKRrERIQ,3.5,72,chinese,Mission,$,94103
_fskSC0Z0k27FrLj2OGI9Q,4,80,thai,Mission,$$,94110
Zx_VDLeaFdnMFkGyorDZtQ,4,85,american,Mission,$$,94110
VnU_7mWzHWhmiAPJoQeFeg,4,89,latin,Mission,$,94110
0bOTdcDSINp0no-key6qaw,4.5,84,latin,Mission,$,94110
0myyr8Sjx9KogDuuZy0R9A,4,98,latin,Mission,$,94110
A6D6wG5y0sqpaqJjgc8QeQ,4,84,thai,Mission,$$,94103
_mWCUrUZf_ytJj2N87On2Q,4,90,latin,Mission,$$,94110
oFBA0gy9tyD89lmlLmb-Og,3,92,latin,Mission,$,94110
FkmficKyZxewFcG5H2FcNg,4,98,japanese,Russian Hill,$$$,94109
8Z22EdDZNQ-FsPQticEV5Q,2.5,100,japanese,Western Addition,$,94115
iGa7bnHGU3uWZWoq-KVWOA,3.5,94,japanese,Marina,$$,94123
tkLC24zVhWLCCFQp3NCKMw,4,92,japanese,Marina,$$,94123
7xHM9hJH0INQhRtqUnTx6g,4.5,90,japanese,Western Addition,$,94109
_vQZbUY7s373Z17atFNtsg,3,88,japanese,Outer Mission,$$,94112
n5LHxcE-fbgr9O4Unri_ug,3.5,73,american,Hayes Valley,$$,94102
41OVDdg2fu94A35utLTHxQ,3.5,65,american,Pacific Heights,$$,94109
CqhD3Ou25ygJPvweqFaZSw,3.5,79,chinese,Inner Richmond,$,94118
yBwejh5N36gw4DOt49t3wg,3.5,74,chinese,Mission,$$,94103
4M1wrPcRWO1iOLsB8-ZuRg,4,94,chinese,Tenderloin,$,94102
ZWvXWUhJUBph9Ip1a2j-xw,4,94,chinese,Tenderloin,$$,94102
0FU4AMHgNcElMtoXg0Li6Q,4,88,american,South of Market,$$,94103
cseyjQ0XIp6dwC0_TcaMOg,3.5,96,japanese,Tenderloin,$$,94102
msT3LrLB4fhN04HYHuFsew,4,73,italian,Inner Richmond,$$,94118
OU_Ld8rlL1eWeW5V_L6CCA,3.5,88,viet,Outer Richmond,$$,94121
eQ0wFQTrHrKDUun-v-hpBg,4,94,american,Financial District/South Beach,$$,94108
3IPHiyXfwdN7lwz5qqotJA,3.5,90,american,Mission,$,94110
QZNRa98Xb0UNwg0GoqNyzw,3.5,90,thai,Castro/Upper Market,$$,94114
MmI91-KoLkfdMVQhaafvMQ,3.5,85,latin,Haight Ashbury,$$,94117
smceLM-VDB5jkILB6OSSvg,4,96,italian,Haight Ashbury,$$,94117
hSLhT8Che055WbkweNi-Ug,3.5,70,chinese,Portola,$,94134
QE03EivHJZ8gbbAvFLMyIw,3.5,79,chinese,Mission,$,94103
z044R1luJTuVtzUGUA9d-A,3.5,90,chinese,Mission,$$,94110
48jDL_PmclHPRW9txNrSDw,4,83,chinese,Mission,$,94110
0v8I8LNHG7ABK9rJKJ46AA,4,77,chinese,Mission,$,94110
3AfJM2V4SS5v3nVoJfo-wQ,3,77,chinese,Bernal Heights,$,94110
g4vf4bYFhvSmkWZn3DMt-g,3.5,88,chinese,Noe Valley,$$,94131
kd4Xqgpkkv5vftm2ayCWrA,4,78,japanese,Outer Richmond,$$,94118
i_OkjtKWm02Upc-PlcUrrg,4,100,american,Noe Valley,$$$,94114
Ux_bs6eZ7WqIsLepTw1uBw,3.5,87,chinese,Noe Valley,$$,94131
rxY7canIJeXtICb6lprUcQ,4,96,american,Bernal Heights,$$$,94110
qI4Jix1Ru5YZgF_MalHI1w,4,91,latin,Bernal Heights,$,94110
uymg9f_cBIprwMWOqzHGhQ,3.5,85,latin,Glen Park,$,94131
BMlbJybqNRBUrpXsbSR9cA,3.5,90,american,Inner Sunset,$,94122
dNyfcHW9qlAo9V4Raa5EwA,4,88,chinese,Inner Richmond,$,94118
CgrDoK7B3fXp0Og5eAd30Q,3.5,73,chinese,Inner Richmond,$,94118
0w6dNMrpBQFLxhVYqx_J5Q,3.5,80,chinese,Castro/Upper Market,$,94114
aosv00cXSYlT9FqFnrV2Fw,3.5,85,chinese,Marina,$,94123
yNU6sPRWzVl0ngCRqat1TQ,4,94,chinese,Marina,$$$,94123
_mdxYZT1RDtKTZcYz9mo8g,4,96,italian,Chinatown,$$,94111
KewsTgYKXUPuUU_X1I3O6w,3.5,90,italian,Marina,$$,94123
qtH79N3gbcOe4ToQWBckuQ,3.5,84,japanese,Noe Valley,$$,94114
ZtFGuS4Z3rZ-J3Abw4V-oA,4,85,italian,Presidio Heights,$$$,94118
Rj7h0U3Qm8NABv7IdBremg,3.5,98,italian,Presidio Heights,$,94118
#NAME?,3.5,92,italian,Presidio Heights,$$,94115
1iO6SaWry8C6i_n4cFsxCw,3.5,88,latin,Castro/Upper Market,$,94114
lyFzzkaq7NZ_qW1a68KT6Q,3.5,78,indian,Mission,$,94103
1dwJK21zm7cuhUKdROWJXQ,4,83,latin,Outer Mission,$,94112
h0xVRPUZiVhM6UR5VIu0SQ,3.5,78,latin,Outer Richmond,$,94118
I_HROMlTfLb01M5R_qafyA,4,79,chinese,Visitacion Valley,$,94134
vTGaPVLF8saopNqIkHRlzw,3,90,japanese,Chinatown,$$,94133
HL4vi-tSyYvGIex_CsOcNQ,3,88,chinese,Sunset/Parkside,$,94122
iMsButW1ZqSssl_a9-UFXA,4,86,korean,Russian Hill,$$,94109
pXV02Lj-jWt6rgHRQzJmqA,3,81,chinese,West of Twin Peaks,$,94127
7HHq6MKpWcZqUgwsQaBSZw,4,85,chinese,Chinatown,$$,94133
KI5zzFIdRfwTExsB51z_zw,3.5,96,chinese,Sunset/Parkside,$$,94116
8fPAYyTxg2jMDYmWUDhasw,3,92,american,North Beach,$$,94133
_JB5Bv5h7txJ7rcqcQJ6fw,3,94,japanese,Outer Richmond,$,94121
cjfJOMF6hpE7bX0ESWdAEg,4,100,japanese,Nob Hill,$$,94109
O19HZS-FXu0sZF8ObQ3meg,3,90,japanese,Chinatown,$$,94133
PsY5DMHxa5iNX_nX0T-qPA,4.5,87,medi,Financial District/South Beach,$$$,94111
HZ6-_Lzdv7Q8aacNs8m5zQ,3.5,96,medi,Tenderloin,$$,94102
sZ0pm4KX5z1n5SAAg96vVw,3,88,italian,Noe Valley,$$,94114
9PWo-h-TiQYaIZ5w0MqhLg,3.5,85,chinese,Pacific Heights,$$,94115
vxwILNakRRPDodiDswtcdA,3.5,77,american,Financial District/South Beach,$,94104
IEsEE24dqyKEoqDNoHHMeA,3.5,87,italian,North Beach,$$,94133
8iCT68sz4XDUdf_xY3s5kQ,3,71,american,Mission Bay,$$,94107
n6L5VIGunR51-D55C-eYeQ,4,86,medi,Mission,$$$,94110
aSeldMKv9G6_8-gV0bjwvw,3,94,american,Financial District/South Beach,$$,94102
OszzYPJNu2XEwGgHTItWWg,3.5,84,medi,Nob Hill,$$,94109
HcZ1IJ9r0EIhg0_CKFmF7A,2,83,medi,Lone Mountain/USF,$$,94117
JS-IJCxe6dtL9jRH1eO1UA,4.5,89,medi,Nob Hill,$$,94102
zBEsW1dUwPpbVpKmp5Qw0w,3.5,82,american,Nob Hill,$$,94102
5tmp6OoIzM6af3717J3tFQ,2.5,79,american,North Beach,$$,94133
djqM0f9jSqWx_xOnIIu19A,3,85,american,North Beach,$$,94133
w3DA7txnRUxm6SJ1Qy8WFg,3,87,american,Financial District/South Beach,$$,94111
yQ32-Q3zH1HRZ3E5WAc-oA,3.5,96,american,Western Addition,$$$,94109
3RJUL5DfLbd0NkPauggmbg,3.5,75,american,North Beach,$$,94133
tM6g-7Yh2zuqOalPw2_itw,2.5,94,chinese,Chinatown,$$,94133
tHUqf0Fi5vBre8IeXY7N-A,2,76,chinese,Chinatown,$$,94108
DwUGsS0bXNYt5FNNiSRJfw,2.5,96,american,North Beach,$$,94133
j-YSc5tp2_KygRXjU_SG0Q,3,87,italian,Hayes Valley,$$,94102
sh5emqsZCFjM67xIcp-V0A,4.5,96,italian,Chinatown,$,94108
9Q8_UWUAf32TbnldHWonRw,3.5,90,thai,South of Market,$$,94107
_Xn0TVa1lSQSa-h32SptRg,3,90,italian,Lakeshore,$$,94132
7oA1-P6GZ1jwFIe0YejLXA,4,88,american,Mission,$,94110
vp1VTH08YSA9O9w6ej-G0A,3.5,89,latin,Mission,$$,94110
8bySDwY9OU-DWaZebUR7vg,4,74,american,South of Market,$$,94103
1EiMCJuOr-VoP2EIaiYmtQ,3,90,chinese,Chinatown,$$,94108
XsOlmp-7Vn-1GBLG6gDGug,3,88,chinese,Financial District/South Beach,$$,94102
_3MJz0zgTg35NZGlifqQzQ,3.5,88,chinese,Sunset/Parkside,$,94122
GjdLppkFQODOiV4DQZ5EyA,4,92,italian,Nob Hill,$$,94109
SQuQ32gVOVsnXrKCOXl0Xw,3,98,latin,Financial District/South Beach,$,94105
b1Y_BNGcGuH07N3GV9bPHg,4.5,79,latin,Tenderloin,$,94102
lFuTnqxZkFpPyXlPzXQFyQ,3,94,latin,Pacific Heights,$$$,94115
BahDyzswTsdaSa8jnOaK-A,3.5,83,viet,Nob Hill,$$$,94109
0100LAmvjZPFjEPswwrDBQ,4.5,90,viet,Japantown,$,94115
FqYg7BcsryLFiUTknxpQpw,4,90,viet,Russian Hill,$$$$,94109
np0rNe05zgX1xlYEl3lbJA,3,94,french,Tenderloin,$$,94102
olSQ9Rs1dr0VQvY1bypuhQ,3,92,latin,Russian Hill,$$,94133
5ZIFE2VvL8iH3apK-eNI6w,3,85,thai,South of Market,$$,94107
jgp3WlMySClJ43Zt0bvA2w,3.5,75,thai,South of Market,$$,94107
m25TCUvChxm4Bd6dRYDYPQ,3.5,90,american,South of Market,$$,94107
SvpTxa_8_tclKB6Tk298dQ,4,70,american,Financial District/South Beach,$$,94107
u-pywNLq06dgqR48kbFR9w,3.5,90,american,Financial District/South Beach,$$$,94105
h2nqqNtrmTjZTMMV_pjGqQ,4.5,88,italian,Excelsior,$$,94112
kX72p6TVSZbN1PfQV9bHDw,2.5,78,italian,South of Market,$$,94103
S6yq--21j7fFadh-aXBtRQ,3.5,87,american,Financial District/South Beach,$$,94107
TmelSWto9a_EkxsAn7UO0Q,4.5,100,american,Nob Hill,$$$,94108
llmqe5EL99kPqqT3T7C8vQ,3,80,american,Nob Hill,$$,94102
KfrgWyMWH1HBGvoUkDYoRQ,3.5,82,american,North Beach,$$$,94133
__hyW0T_P6Ajlau8xsQW9A,3.5,72,chinese,Chinatown,$,94133
rae5BYOri8Def-VVYZzpSg,3.5,93,american,Financial District/South Beach,$$$,94104
6h7YCp2KLfbu3tbRmNSb-g,3.5,87,italian,Russian Hill,$$,94109
WxxE5kE8omgQhJE8sWIvmA,4,85,american,Financial District/South Beach,$$$,94111
WW9gZCtw0aj1ai-KB053tg,5,100,american,Nob Hill,undefined,94102
ZfE0TxCFxLTjL8qRLFfLcg,3.5,85,chinese,Chinatown,$$,94133
hPdebXu_37ELCtoDaVuU8g,3,76,chinese,Chinatown,$$,94133
IxN2C6t6W21C_3aPKh2Pyg,3.5,94,chinese,North Beach,$$,94133
eBxkmr-hJ2KgpZQzEO3ArQ,4,79,korean,Outer Richmond,$$,94121
iguOSVitkzZ8EIMQcOn8VQ,3.5,76,chinese,Sunset/Parkside,$,94116
FKl4FrQ_es5GLRo6UmYaQg,3.5,76,american,Inner Sunset,$$,94122
u6AFSw9Hawsjhf7hmFdoSg,4,91,american,Inner Sunset,$$,94122
wmsSH390xs2w-32y31dGnQ,2.5,96,american,Sunset/Parkside,$$,94116
DyXoC_NhJW0Xx5j_OPQRHQ,4.5,98,american,Inner Richmond,$$,94118
YDeqSFd7qdbbFiBUO6Gpjw,3.5,81,japanese,Sunset/Parkside,$$,94122
Mbv1R8pCzYgVGQMBjsoetg,4,90,japanese,Sunset/Parkside,$$,94116
tWjWAyRbodjg3YPuvdzVdg,3.5,90,chinese,Financial District/South Beach,$$,94105
-4wz0dOG3RdBNYE02l9KjA,4,82,viet,Outer Richmond,$$,94121
R8i81IRfwk-XCLqmYl2zwg,3,96,american,North Beach,$$,94133
Bfc3RwM7UAEohk9e19Q1xw,4,85,viet,Sunset/Parkside,$,94122
dw8qVLSb52nttZ5l_x_8cA,3.5,90,viet,Sunset/Parkside,$$,94116
GNzoAOXPxP0UzW7fb51dNg,4,89,italian,Inner Richmond,$$,94118
VyvrQn7j_YfsxKkFl7T3ww,3.5,88,italian,Inner Sunset,$$,94122
ptlwIBbhC6m6TdcQscf54A,3,82,american,Lone Mountain/USF,$$,94118
z9CN58fSrA46ggyb6OnCnQ,4,92,viet,Sunset/Parkside,$$$,94122
bNzN08w-3OmD3ag9-9gITA,3.5,81,latin,Outer Richmond,$$,94121
RFN0LfJqSO0lGcArWikKdQ,3.5,60,chinese,Sunset/Parkside,$,94122
pWVSjwLLjclFGWmhkqsWLw,3.5,71,chinese,Sunset/Parkside,$,94122
d39E8gTlEoQY2iyyldZDsA,4.5,89,chinese,Inner Richmond,undefined,94118
tpKQsdpEQWEW4mzkKRUCEg,3.5,92,latin,Outer Mission,$$,94112
an7BKIlXd-UPfdeFCImDqA,4,92,latin,Outer Mission,$,94112
jiSwbGIdmhuY3Z8DhrtrGA,2.5,90,italian,West of Twin Peaks,$$,94132
3d9fGSDpuNQl7XI7zmmzmg,2.5,85,italian,Lakeshore,$$,94132
8rwcx4ZwW_tEj4onnXnEiw,3.5,90,american,Chinatown,$$,94133
R-IHnccjb6tXlNXzR-xsng,3,82,american,Pacific Heights,$$,94115
hR-QnUgMeKKnO0l5k9zqcg,3.5,76,chinese,Nob Hill,$$,94109
#NAME?,3,87,latin,Nob Hill,$,94109
iPjBmVKab77FtlQ8ULpf-g,3.5,87,latin,Nob Hill,$$,94109
DSJiMF9I6FC173w7e8DU_A,3.5,94,latin,Western Addition,undefined,94109
cSv73MzW5gtDMoQNr-CLOA,4,94,latin,Japantown,undefined,94115
sW98jWYHl01r46avD5cUYA,2,87,latin,Western Addition,$$,94109
83lEHBx7nSKvdLz_P5xbMw,3.5,90,latin,Western Addition,$$,94109
ERQmO2w3OOsxw_GVkmuG3A,4,80,italian,Marina,$$,94123
wdlyeH5ug7uZpvtb-N97fQ,4,98,italian,Russian Hill,$$,94109
ImPPcbVqEFhNw42S2BZ_EA,3,96,american,Russian Hill,$$,94133
WavvLdfdP6g8aZTtbBQHTw,4.5,98,french,Russian Hill,$$$$,94109
Yw4GGa8B8DRNCJOADxk41Q,3.5,94,american,Castro/Upper Market,$$,94114
29ys00My-dBVpBDIO58ifw,3.5,86,american,Russian Hill,$$,94109
E5Q4UGqkSaiiLXN5LYFGaw,3,86,american,Russian Hill,$$$,94109
eSixRz7xcwtFdeh9hN5TyQ,4.5,92,french,Russian Hill,$$$$,94109
2DAdvB0JM1UTZXkVvk3_UA,2.5,80,french,Marina,$,94123
oT08T3Vpn1I7jDmrBBRMTw,4,96,american,Russian Hill,$$$,94109
glXWa4c-RNZnhrOwixGVrQ,3.5,100,american,Financial District/South Beach,$,94111
DeKT97qu8tUk0gDcHUFiCQ,3,82,indian,Tenderloin,$$,94102
idI1fL-AsM0nhdIPpHf3sA,3.5,100,american,Tenderloin,$$,94102
t5RMQkzbRtOrTHsxL5c31w,3.5,94,american,Presidio Heights,$$,94118
#NAME?,3.5,92,american,South of Market,$$,94103
2FhkLW_EwD-CwOzteklkIA,3.5,94,american,Financial District/South Beach,$$,94107
4raSXRuvBH1CHawSsuJiBA,4,89,american,Nob Hill,$$$$,94102
PNxwbgtfdpldd3CyJFIw3w,3.5,86,japanese,Financial District/South Beach,$$$,94105
gthEshtyLALCxaFssXj-IA,2.5,85,japanese,Bayview Hunters Point,$,94124
yvssBOb67JSbpCBoZC1X2w,4.5,88,japanese,Potrero Hill,$,94107
OUaJngCEvUblIsVHTAgSxA,4,100,japanese,Russian Hill,$$,94133
f-m7-hyFzkf0HSEeQ2s-9A,4,86,japanese,North Beach,$$,94133
iaKZgEBfD4Ak4OR2vNKFrg,3.5,91,american,North Beach,$$,94133
jqEpBbf_qNfWuz_GBkwCjw,4,98,italian,North Beach,$$$,94133
GNjQKG-Satm0HjwpWXWoPQ,3.5,71,chinese,Financial District/South Beach,$$,94107
lL-Zq1hlHreP7qAA2sVqNg,4,85,thai,South of Market,$$,94103
sx-VbkIbvoqW54ZVHF-uBw,5,96,thai,Excelsior,undefined,94112
oRvgzZeQ2nsTzi5Tq4efYQ,4,80,american,Castro/Upper Market,$$,94114
LYzW5O-VQ0k-8INvA0_ryA,2.5,92,american,Portola,$$,94134
6e7gMgVJRQ5rtkIbTF6TLQ,4,86,italian,Chinatown,$$,94133
3LZRfbnx8bCpHWrRDSIF9g,3.5,100,american,Nob Hill,$$,94102
Tttm1r5Dw1sRMCfc3EQWPw,4,92,american,Financial District/South Beach,$$$$,94105
ReVmLKOsB1BAp9nQAqPL3Q,3,85,american,Golden Gate Park,$$,94121
XEGUUUrxrprfwnOeiYDtaA,3,87,japanese,Nob Hill,$$,94109
VZwe5P-at3JYNCxOVSfe-g,3.5,90,japanese,Nob Hill,$$,94109
AvFSHrmxVfZpsVq_IGUN8A,4,92,japanese,Nob Hill,undefined,94108
mydKjdG8gJOcRQ9cZwkQpQ,4,98,japanese,Nob Hill,$$,94102
gxrEcezQqUf0rtT5QK0zqQ,4,100,japanese,Nob Hill,$$$$,94102
ottYyioDD3E8OBzrF4QXfg,4,96,italian,Nob Hill,$$$,94108
iC9OiuGRImCjkmlAPusuPg,4,98,italian,Nob Hill,undefined,94108
KI9EcA3cTshyic_fxyJxLQ,3.5,92,chinese,Chinatown,$$,94108
Q7_LfqaY3TrDaSIr7lk1TQ,3.5,68,chinese,Chinatown,$$,94111
AtU4bqmaF5Aw3zc1_n68Kg,3,74,chinese,Chinatown,$$,94108
m3xdxV8YNH5uh1N01xdnLA,4.5,98,chinese,Chinatown,$,94133
5vAr0fMMF1BBW-ZJgr3UYg,4.5,98,italian,Chinatown,$$$$,94111
QxHtdBOe3Kppf8tEd2Wm6A,3.5,83,chinese,Chinatown,$$,94133
TfnEaxxOWzgiJXTEILUvQg,3,90,thai,Chinatown,$$,94108
1pq5mmp71nXWBK_jG9VxHg,4,94,viet,Chinatown,$,94108
#NAME?,4,90,viet,Financial District/South Beach,$$,94108
IPpQnGDJVApDEM5A93txtw,4,89,viet,Inner Richmond,$$,94118
QhXJqmPoR6jyCf44ck7Sxg,4,98,american,Financial District/South Beach,$$$,94108
eozQsh2UnHM9aok46zGgyA,4,87,american,Lone Mountain/USF,$,94118
aiASj7pJtkGJQfOOmyz5bA,3.5,68,chinese,Outer Richmond,$$,94121
353bun0151fMbR3ut2d-nw,4,94,french,Hayes Valley,$$$,94102
EnncsZJgZu9a2ixmdner3w,3.5,68,french,Mission,$$,94103
ZAPitG9126yVupKWHp54yA,4,81,latin,Mission,$,94103
ri7UUYmx21AgSpRsf4-9QA,4,89,latin,Mission,$$,94110
Vkz5U3C0WC33pPl7CHfmsQ,3.5,85,latin,Mission,$,94110
hkqph_Rn9-_4TzGNJLIpzw,4,81,latin,Mission,$$,94110
4KfQnlcSu4bbTqnvGdGptw,4,89,italian,Mission,$$,94110
pY-nPVcbru-YjVZnkddiig,3.5,90,italian,Hayes Valley,$$,94117
JlhJM4ulY5sHsLcUiENpCQ,4,90,italian,Hayes Valley,$,94117
DGyoVB9PdI9_jw0CNi_OPg,4,86,italian,Hayes Valley,$$,94102
oqsu3pKpgRMGHj9QItsx0A,4,90,french,Hayes Valley,$$$,94102
xse3B5a0eDiReKKxxgxD6A,4,82,french,Mission,undefined,94103
UjjNgzBFAVXF3iVXPVjH_Q,4,90,latin,Mission,$,94103
rJoGt8B0gwRYlJJdcmqIaA,4.5,96,latin,Mission,undefined,94110
FIERsM_ekDqkvfHUYLGOdw,3,92,american,West of Twin Peaks,$$,94127
iEbNZymY3kEbPG7wP1i19w,3,80,latin,Mission,$,94110
_Itb3Ma0XVP1df1mIzXT_Q,3,88,latin,Mission,undefined,94102
nedVe-DuR94YuISPnIWNlQ,3,96,latin,Nob Hill,$$,94109
7CDYvq7H9RmtaInM8FEbtQ,2,70,chinese,Chinatown,$$,94108
XAE0cMnzaJlz5aQBFGArUA,3.5,90,chinese,West of Twin Peaks,$$$,94127
R8M5LVLLFZK8EnBU5T2O8Q,2.5,94,chinese,West of Twin Peaks,$$,94127
LPbxqvHlctFiYsfZTx3YrQ,3,96,chinese,Japantown,$$,94115
YA_IfP1_x89yjxzKGn1QyQ,3,76,chinese,Sunset/Parkside,$$,94122
av8vitp4twNYvUi4Ox0pGw,3.5,92,chinese,Marina,$$$,94109
yQ5_zQbdfiexfvDe90__KQ,3,96,italian,Tenderloin,$$$,94102
NMTWmJKWxJD1flwkn7JIPA,4,88,japanese,Marina,$$,94123
e4mPhiUpHDzJSm27p8rCvQ,3.5,92,japanese,Financial District/South Beach,$,94105
hpWcjUQ0dhXRN-2wUWQYCQ,4,91,japanese,Inner Richmond,$,94118
jMEWC8hTokdYuvtAsJvoow,4,98,japanese,Presidio Heights,$$$,94118
K8y9xQpMMVjkWu5Au1pMkw,3.5,80,japanese,Japantown,$$,94115
tIzKxpADKMMmzDr5n07lQg,4,92,american,Mission,$$,94103
